id,label
291,1,dog,0.99973136
292,1,dog,0.97449815
293,0,cat,0.99866605
294,0,cat,0.9978789
295,1,dog,0.76677436
296,1,dog,0.9930265
297,0,cat,1.0
298,0,cat,0.97796166
299,0,cat,0.9999721
300,1,dog,0.9987679
301,1,dog,0.9641654
302,1,dog,0.999014
303,1,dog,0.99784124
304,1,dog,0.9999343
305,1,dog,0.77523255
306,1,dog,0.9359546
307,0,cat,0.99999917
308,1,dog,0.9999751
309,1,dog,0.9997874
310,1,dog,0.9969573
311,0,cat,0.9993617
312,0,cat,0.9923322
313,1,dog,0.9853694
314,0,cat,0.9765509
315,0,cat,0.8937577
316,1,dog,0.99100983
317,0,cat,0.9908702
318,1,dog,0.85581726
319,0,cat,0.99796414
320,1,dog,0.99847084
321,1,dog,0.99643576
322,0,cat,0.7540847
323,1,dog,0.9997987
324,1,dog,0.99732757
325,0,cat,0.9952436
326,0,cat,0.987219
327,0,cat,0.99978095
328,1,dog,0.54982823
329,1,dog,0.9999602
330,0,cat,0.9856214
331,1,dog,0.99667513
332,1,dog,0.97181374
333,0,cat,0.9497415
334,1,dog,0.97767514
335,1,dog,0.9940924
336,0,cat,0.9749425
337,0,cat,0.9997694
338,1,dog,0.99327725
339,1,dog,0.96734256
340,0,cat,0.742665
341,1,dog,0.9408983
342,1,dog,0.9894782
343,1,dog,0.9311453
344,1,dog,0.99690163
345,1,dog,0.83577263
346,1,dog,0.6830083
347,1,dog,0.95156693
348,0,cat,0.75016844
349,0,cat,0.9998839
350,0,cat,0.976939
351,1,dog,0.9870552
352,1,dog,0.83461213
353,1,dog,0.9847957
354,1,dog,0.99892634
355,0,cat,0.5003344
356,1,dog,0.9843424
357,1,dog,0.99591404
358,0,cat,0.9392703
359,1,dog,0.9735483
360,1,dog,0.97588
361,1,dog,0.951829
362,1,dog,0.9027742
363,0,cat,0.9999982
364,1,dog,0.99906796
365,0,cat,0.96424186
366,0,cat,0.9971885
367,0,cat,0.9998299
368,0,cat,0.943424
369,0,cat,0.9999993
370,0,cat,0.6548495
371,0,cat,0.5612553
372,1,dog,0.9989256
373,0,cat,0.99823064
374,1,dog,0.54018116
375,0,cat,0.9992632
376,1,dog,0.9998567
377,1,dog,0.6073031
378,1,dog,0.9989029
379,0,cat,0.99904627
380,1,dog,0.9963085
381,1,dog,0.7513092
382,1,dog,0.9986921
383,0,cat,0.9940941
384,0,cat,1.0
385,1,dog,0.88904047
386,1,dog,0.9968894
387,0,cat,0.8370937
388,0,cat,0.7074624
389,1,dog,0.9267178
390,1,dog,0.8528784
391,1,dog,0.9993124
392,0,cat,0.7601086
393,1,dog,0.9409728
394,0,cat,0.9999876
395,1,dog,0.99989605
396,0,cat,0.663948
397,0,cat,0.9988882
398,1,dog,0.99775463
399,0,cat,0.9995497
400,0,cat,0.90268904
401,0,cat,0.6179183
402,1,dog,0.9993568
403,0,cat,1.0
404,1,dog,0.9981772
405,1,dog,0.8324182
406,0,cat,0.9869086
407,1,dog,0.865838
408,0,cat,0.55418414
409,1,dog,0.99289274
410,1,dog,0.99999666
411,0,cat,0.99898344
412,0,cat,0.9890816
413,0,cat,0.99999785
414,1,dog,0.9999267
415,1,dog,0.99912626
416,1,dog,0.9999727
417,0,cat,0.99869615
418,0,cat,0.9992023
419,0,cat,0.87771815
420,0,cat,0.99997973
421,0,cat,0.99975544
422,0,cat,0.67875326
423,0,cat,0.9992349
424,0,cat,1.0
425,0,cat,0.9817354
426,0,cat,0.7709989
427,1,dog,0.86000407
428,1,dog,0.8945524
429,0,cat,0.9918487
430,0,cat,0.9998491
431,1,dog,0.9992494
432,1,dog,0.9997311
433,0,cat,0.98166865
434,0,cat,0.9974285
435,0,cat,0.9999993
436,1,dog,0.9812367
437,1,dog,0.9996828
438,0,cat,0.9211418
439,0,cat,0.99401134
440,0,cat,0.98042816
441,1,dog,0.99846375
442,1,dog,0.9988325
443,0,cat,0.9962417
444,1,dog,0.9969608
445,0,cat,0.79147565
446,1,dog,0.9276996
447,1,dog,0.9986523
448,1,dog,0.99878556
449,1,dog,0.9893853
450,0,cat,0.9999989
451,1,dog,0.9951767
452,1,dog,0.9953485
453,0,cat,0.99833435
454,1,dog,0.9999819
455,0,cat,0.93872595
456,1,dog,0.95227796
457,0,cat,0.99698025
458,1,dog,0.99141264
459,0,cat,0.964893
460,1,dog,0.90318984
461,0,cat,0.76053065
462,1,dog,0.9996363
463,0,cat,0.9963337
464,0,cat,0.5162908
465,1,dog,0.9997093
466,0,cat,0.9851811
467,0,cat,0.9689377
468,1,dog,0.9875694
469,0,cat,0.9794788
470,0,cat,0.9893667
471,1,dog,0.9990675
472,0,cat,0.9974093
473,0,cat,0.99383897
474,0,cat,0.64597285
475,0,cat,0.9999969
476,1,dog,0.9997625
477,1,dog,0.99722666
478,1,dog,0.73265773
479,0,cat,0.70652145
480,1,dog,0.8643874
481,0,cat,0.9771235
482,0,cat,0.9631654
483,0,cat,0.9791986
484,1,dog,0.9839432
485,0,cat,0.9849182
486,0,cat,0.9986884
487,1,dog,0.96605086
488,1,dog,0.9961132
489,0,cat,0.9994423
490,0,cat,0.9999912
491,0,cat,0.9996369
492,1,dog,0.9999728
493,1,dog,0.99997675
494,1,dog,0.9998343
495,1,dog,0.84464324
496,0,cat,0.99947006
497,0,cat,0.990637
498,0,cat,0.99792695
499,0,cat,0.9958469
500,1,dog,0.9997582
501,1,dog,0.77298033
502,1,dog,0.9999933
503,0,cat,0.9999794
504,1,dog,0.99911755
505,1,dog,0.7377628
506,1,dog,0.9999354
507,0,cat,0.9975024
508,0,cat,0.99987805
509,0,cat,0.9999969
510,1,dog,0.989141
511,1,dog,0.7584876
512,1,dog,0.9999939
513,0,cat,0.6210505
514,0,cat,0.5128369
515,0,cat,0.99627626
516,0,cat,0.9999938
517,0,cat,1.0
518,0,cat,0.9988399
519,1,dog,0.99741554
520,1,dog,0.999907
521,0,cat,0.6836341
522,1,dog,0.9994892
523,0,cat,0.9999378
524,1,dog,0.9791251
525,1,dog,0.9999931
526,1,dog,0.99997497
527,1,dog,0.60937613
528,0,cat,0.9999962
529,1,dog,0.9965677
530,1,dog,0.99993265
531,0,cat,0.707628
532,1,dog,0.98210496
533,1,dog,0.9989849
534,0,cat,0.99981517
535,1,dog,0.8425724
536,1,dog,0.74240226
537,1,dog,0.9999895
538,1,dog,0.9988568
539,1,dog,0.9996669
540,0,cat,0.9999993
541,1,dog,0.99971
542,0,cat,0.99959785
543,1,dog,0.99998724
544,1,dog,0.99983585
545,0,cat,0.99999964
546,1,dog,0.99686015
547,0,cat,0.9765977
548,1,dog,0.9920441
549,1,dog,0.9976661
550,1,dog,0.98425955
551,1,dog,0.76526487
552,0,cat,0.9586116
553,0,cat,0.99034625
554,0,cat,0.63737684
555,0,cat,0.9995461
556,1,dog,0.7650896
557,0,cat,0.9999993
558,1,dog,0.98265207
559,0,cat,0.99985874
560,1,dog,0.9003728
561,1,dog,0.96044827
562,1,dog,0.9999671
563,1,dog,0.991336
564,1,dog,0.99953294
565,0,cat,0.9906148
566,1,dog,0.6536408
567,1,dog,0.92100346
568,1,dog,0.70470726
569,1,dog,0.9540615
570,1,dog,0.99992716
571,0,cat,0.94356257
572,0,cat,0.91522485
573,1,dog,0.6521963
574,0,cat,0.99985516
575,1,dog,0.8818054
576,0,cat,0.7783116
577,1,dog,0.96941334
578,1,dog,0.6569283
579,1,dog,0.7750626
580,1,dog,0.99891245
581,0,cat,0.9999995
582,0,cat,0.9999114
583,1,dog,0.8013916
584,1,dog,0.9991392
585,0,cat,0.9926138
586,1,dog,0.9917293
587,0,cat,0.8778246
588,0,cat,0.6497752
589,1,dog,0.9352381
590,0,cat,0.9997621
591,0,cat,0.99999213
592,1,dog,0.99675226
593,0,cat,0.9397403
594,1,dog,0.99821055
595,0,cat,0.9999156
596,1,dog,0.91098714
597,1,dog,0.99248403
598,1,dog,0.8234635
599,1,dog,0.9999006
600,0,cat,0.70332336
601,0,cat,0.9944977
602,1,dog,0.9958127
603,1,dog,0.9918162
604,1,dog,0.63571584
605,1,dog,0.9998394
606,1,dog,0.9303247
607,0,cat,0.99931204
608,0,cat,0.9861552
609,1,dog,0.99930835
610,0,cat,0.99572396
611,0,cat,0.7841478
612,0,cat,0.9926481
613,1,dog,0.9987515
614,1,dog,0.9992693
615,1,dog,0.999905
616,0,cat,0.967841
617,0,cat,0.9999902
618,1,dog,0.8981311
619,1,dog,0.9780489
620,0,cat,0.7520729
621,1,dog,0.99783784
622,1,dog,0.9999304
623,1,dog,0.99978775
624,1,dog,0.9997625
625,0,cat,0.9756487
626,1,dog,0.99607915
627,1,dog,0.9999609
628,1,dog,0.9321438
629,0,cat,0.99331576
630,0,cat,0.9999696
631,0,cat,0.99740016
632,1,dog,0.51697445
633,0,cat,0.9999721
634,1,dog,0.99998546
635,1,dog,0.9828636
636,1,dog,0.9488039
637,0,cat,0.9714247
638,1,dog,0.9998834
639,1,dog,0.99443674
640,1,dog,0.9924164
641,1,dog,0.99573284
642,1,dog,0.99612564
643,0,cat,0.99999285
644,0,cat,0.9993131
645,0,cat,0.53541434
646,0,cat,0.9778488
647,1,dog,0.9994654
648,1,dog,0.9933844
649,0,cat,0.66021687
650,0,cat,0.99999845
651,0,cat,0.6514555
652,0,cat,0.9925011
653,1,dog,0.9232688
654,0,cat,0.881017
655,0,cat,0.9439535
656,0,cat,0.99978656
657,0,cat,1.0
658,0,cat,0.99997354
659,1,dog,0.99940026
660,1,dog,0.99985313
661,0,cat,0.99997723
662,1,dog,0.99999917
663,1,dog,0.9999939
664,1,dog,0.7972217
665,1,dog,0.9985359
666,1,dog,0.9869071
667,0,cat,0.9999863
668,0,cat,0.9431973
669,0,cat,0.99999976
670,0,cat,0.99763894
671,1,dog,0.9999567
672,1,dog,0.9922921
673,1,dog,0.9840762
674,1,dog,0.99996173
675,1,dog,0.61960816
676,1,dog,0.9443112
677,1,dog,0.9805844
678,1,dog,0.99977154
679,0,cat,0.8918929
680,1,dog,0.95991534
681,1,dog,0.9329202
682,1,dog,0.9942608
683,1,dog,0.9969073
684,0,cat,0.983328
685,0,cat,0.99996424
686,1,dog,0.8099078
687,1,dog,0.9998363
688,0,cat,0.9997545
689,1,dog,0.9775998
690,0,cat,0.8311617
691,0,cat,0.9798365
692,1,dog,0.761928
693,1,dog,0.5490228
694,1,dog,0.7434926
695,0,cat,0.9999882
696,1,dog,0.82279336
697,0,cat,0.5719192
698,1,dog,0.99971384
699,1,dog,0.9406602
700,0,cat,0.9969318
701,1,dog,0.9987941
702,1,dog,0.9999405
703,1,dog,0.99986494
704,1,dog,0.9980915
705,1,dog,0.84839153
706,0,cat,0.9988926
707,0,cat,0.9923383
708,0,cat,0.9995766
709,0,cat,0.9988809
710,0,cat,0.9981394
711,1,dog,0.9939394
712,0,cat,0.9999199
713,0,cat,0.9999958
714,1,dog,0.9907115
715,0,cat,1.0
716,0,cat,0.7888613
717,1,dog,0.9737153
718,0,cat,0.99999595
719,0,cat,0.9900384
720,1,dog,0.99999356
721,0,cat,0.95392203
722,1,dog,0.9995689
723,0,cat,0.99898916
724,0,cat,0.9785403
725,0,cat,0.999997
726,1,dog,0.9996326
727,0,cat,0.99213094
728,1,dog,0.9998629
729,1,dog,0.9998901
730,0,cat,0.9999037
731,0,cat,0.9509933
732,0,cat,0.64253587
733,1,dog,0.9805906
734,1,dog,0.9809048
735,0,cat,0.99999833
736,1,dog,0.6458352
737,1,dog,0.99998605
738,0,cat,0.99991596
739,1,dog,0.99542737
740,0,cat,0.7762321
741,1,dog,0.7727341
742,0,cat,0.994327
743,1,dog,0.94549644
744,1,dog,0.8650513
745,0,cat,0.9999019
746,0,cat,0.9561497
747,0,cat,0.9357887
748,1,dog,0.98605007
749,1,dog,0.93026173
750,0,cat,0.9982439
751,1,dog,0.9993075
752,0,cat,0.99995816
753,1,dog,0.99891126
754,1,dog,0.98483825
755,1,dog,0.9963069
756,1,dog,0.9966941
757,0,cat,0.9972609
758,1,dog,0.99992335
759,1,dog,0.99967384
760,0,cat,0.998841
761,0,cat,0.9989967
762,1,dog,0.9752041
763,0,cat,0.9402197
764,1,dog,0.9760197
765,0,cat,0.9997708
766,0,cat,0.9961379
767,0,cat,0.9907198
768,1,dog,0.8195534
769,0,cat,0.9945028
770,1,dog,0.5740085
771,1,dog,0.98669773
772,1,dog,0.8253932
773,1,dog,0.99962056
774,1,dog,0.98940325
775,1,dog,0.9983181
776,1,dog,0.9978288
777,0,cat,0.9974884
778,1,dog,0.9992841
779,0,cat,0.99815
780,0,cat,0.9999597
781,1,dog,0.8695475
782,1,dog,0.94919086
783,0,cat,1.0
784,0,cat,0.78134274
785,1,dog,0.66554844
786,0,cat,0.997366
787,1,dog,0.99997544
788,1,dog,0.99862313
789,0,cat,0.9982439
790,0,cat,0.99997854
791,0,cat,0.9999956
792,0,cat,0.9999745
793,0,cat,0.9926924
794,1,dog,0.7114949
795,1,dog,0.99935013
796,1,dog,0.98894185
797,0,cat,0.98170596
798,1,dog,0.86412245
799,1,dog,0.8018977
800,0,cat,0.99253815
801,1,dog,0.9998785
802,1,dog,0.95657337
803,1,dog,0.9175303
804,1,dog,0.9999968
805,0,cat,0.9633009
806,0,cat,0.99853575
807,0,cat,0.999951
808,0,cat,0.9043043
809,0,cat,0.8696285
810,0,cat,0.9082328
811,1,dog,0.88365
812,0,cat,0.99816245
813,1,dog,0.9568899
814,0,cat,0.9998369
815,0,cat,0.71840423
816,0,cat,0.9998267
817,1,dog,0.9982046
818,0,cat,0.8732241
819,1,dog,0.98463607
820,1,dog,0.98973817
821,0,cat,0.9569389
822,1,dog,0.9996983
823,0,cat,1.0
824,1,dog,0.9998462
825,1,dog,0.99991715
826,0,cat,1.0
827,1,dog,0.99883455
828,0,cat,0.99996936
829,1,dog,0.94471955
830,1,dog,0.9392845
831,1,dog,0.9999678
832,0,cat,0.9994276
833,0,cat,0.9999548
834,0,cat,0.89918846
835,0,cat,0.99985063
836,1,dog,0.9995396
837,0,cat,0.976396
838,1,dog,0.9849785
839,0,cat,0.9694688
840,1,dog,0.98816
841,1,dog,0.9998385
842,0,cat,0.9986222
843,0,cat,0.70857173
844,1,dog,0.90160435
845,0,cat,0.99979943
846,0,cat,0.9999646
847,0,cat,0.9931878
848,0,cat,0.9970688
849,1,dog,0.9999571
850,1,dog,0.99069864
851,0,cat,0.98551995
852,1,dog,0.9953643
853,1,dog,0.8509206
854,0,cat,0.9640599
855,1,dog,0.9997366
856,1,dog,0.99969304
857,0,cat,0.99971443
858,0,cat,0.8335575
859,1,dog,0.99722135
860,1,dog,0.9869376
861,0,cat,0.9999993
862,0,cat,0.9425912
863,1,dog,0.9977597
864,0,cat,0.9999894
865,1,dog,0.7290948
866,1,dog,0.84981966
867,1,dog,0.9999912
868,1,dog,0.987079
869,1,dog,0.6970573
870,0,cat,0.9999957
871,0,cat,0.99264365
872,1,dog,0.85506713
873,1,dog,0.5887369
874,0,cat,1.0
875,0,cat,0.76288223
876,0,cat,0.99999475
877,1,dog,0.9958562
878,0,cat,0.9824296
879,1,dog,0.9982254
880,1,dog,0.9999943
881,0,cat,0.98256344
882,0,cat,0.997026
883,0,cat,0.9474647
884,0,cat,0.9999416
885,1,dog,0.6422724
886,1,dog,0.9798624
887,0,cat,0.99983716
888,1,dog,0.98394394
889,1,dog,0.5301223
890,1,dog,0.99497485
891,1,dog,0.96056014
892,1,dog,0.9610673
893,0,cat,0.99999535
894,1,dog,0.6242157
895,1,dog,0.99845994
896,1,dog,0.9943297
897,1,dog,0.96734244
898,1,dog,0.9999819
899,0,cat,0.9995913
900,0,cat,0.8371576
901,0,cat,0.982806
902,1,dog,0.9993912
903,0,cat,0.9999987
904,0,cat,0.9999981
905,1,dog,0.9881946
906,1,dog,0.9993765
907,0,cat,0.9999974
908,0,cat,0.8853811
909,0,cat,0.8422419
910,1,dog,0.99922955
911,1,dog,0.9388706
912,0,cat,0.99216896
913,1,dog,0.77596503
914,1,dog,0.77666587
915,1,dog,0.759096
916,0,cat,0.98627496
917,1,dog,0.9971096
918,0,cat,0.93129706
919,0,cat,0.9876244
920,1,dog,0.9999459
921,1,dog,0.9995309
922,1,dog,0.9431692
923,0,cat,1.0
924,1,dog,0.9035002
925,1,dog,0.9999044
926,1,dog,0.9962412
927,1,dog,0.99794275
928,1,dog,0.9965203
929,1,dog,0.9996295
930,0,cat,0.99996054
931,1,dog,0.8938643
932,1,dog,0.9806826
933,0,cat,0.6690641
934,1,dog,0.5373706
935,0,cat,0.85213625
936,0,cat,0.8681589
937,0,cat,0.9198804
938,1,dog,0.99999833
939,1,dog,0.8701641
940,0,cat,0.9999995
941,1,dog,0.9783811
942,1,dog,0.97699225
943,1,dog,0.8703786
944,0,cat,0.99827015
945,0,cat,0.6196443
946,0,cat,0.996405
947,1,dog,0.9991937
948,1,dog,0.99945515
949,0,cat,0.9999877
950,0,cat,0.941372
951,1,dog,0.99834716
952,1,dog,0.9973247
953,0,cat,0.99301296
954,1,dog,0.7129137
955,0,cat,0.99998915
956,0,cat,0.884253
957,1,dog,0.76973695
958,0,cat,0.9999999
959,1,dog,0.9995834
960,0,cat,0.9995734
961,1,dog,0.9989655
962,1,dog,0.9601583
963,0,cat,0.9997379
964,0,cat,0.9892442
965,1,dog,0.9166465
966,1,dog,0.9967006
967,1,dog,0.9999809
968,1,dog,0.6414503
969,0,cat,0.5525156
970,0,cat,0.9999945
971,0,cat,0.5062954
972,1,dog,0.98037374
973,1,dog,0.9823611
974,0,cat,0.9999763
975,1,dog,0.8188652
976,0,cat,0.5399489
977,1,dog,0.9992748
978,1,dog,0.9896712
979,0,cat,0.6492702
980,0,cat,0.999907
981,0,cat,0.95041305
982,1,dog,0.94326556
983,0,cat,0.99999964
984,0,cat,0.977266
985,1,dog,0.9993586
986,1,dog,0.99974746
987,1,dog,0.9953648
988,1,dog,0.956785
989,0,cat,0.9999939
990,0,cat,0.5634541
991,1,dog,0.9992424
992,1,dog,0.93317896
993,1,dog,0.9375903
994,1,dog,0.9960515
995,1,dog,0.8545311
996,1,dog,0.9998754
997,0,cat,0.9081506
998,0,cat,0.9998282
999,1,dog,0.9992576
1000,1,dog,0.9971251
1001,1,dog,0.999913
1002,0,cat,0.99871707
1003,0,cat,0.99999213
1004,0,cat,0.9997923
1005,1,dog,0.99998224
1006,0,cat,0.9999883
1007,0,cat,0.9810853
1008,0,cat,0.7411427
1009,0,cat,0.9999968
1010,0,cat,0.9996152
1011,1,dog,0.99995935
1012,0,cat,0.9999987
1013,1,dog,0.97880346
1014,0,cat,0.99998784
1015,1,dog,0.99941695
1016,0,cat,0.9727332
1017,0,cat,0.5547385
1018,0,cat,0.999843
1019,0,cat,0.9999831
1020,1,dog,0.9999912
1021,1,dog,0.86247474
1022,0,cat,0.9950133
1023,1,dog,0.9999939
1024,1,dog,0.8100528
1025,1,dog,0.92125803
1026,1,dog,0.5038007
1027,1,dog,0.9935249
1028,0,cat,0.7349497
1029,1,dog,0.9984829
1030,1,dog,0.64524424
1031,0,cat,0.61080813
1032,0,cat,0.69424075
1033,0,cat,0.9976
1034,0,cat,0.9999924
1035,1,dog,0.99988484
1036,1,dog,0.6570147
1037,0,cat,0.73734397
1038,0,cat,0.9999945
1039,1,dog,0.99987817
1040,0,cat,0.99999976
1041,1,dog,0.9611271
1042,1,dog,0.6051802
1043,1,dog,0.99901867
1044,0,cat,0.9608333
1045,0,cat,0.8043319
1046,1,dog,0.94895256
1047,1,dog,0.99989307
1048,0,cat,0.9999473
1049,1,dog,0.9999676
1050,1,dog,0.9999299
1051,0,cat,0.5043615
1052,0,cat,0.8589617
1053,0,cat,0.96111625
1054,0,cat,0.99997306
1055,1,dog,0.6217351
1056,0,cat,0.999997
1057,0,cat,0.9942415
1058,0,cat,0.6103477
1059,0,cat,0.99554527
1060,1,dog,0.9996201
1061,1,dog,0.9999554
1062,0,cat,0.94469947
1063,1,dog,0.93661094
1064,1,dog,0.7198482
1065,1,dog,0.9866188
1066,0,cat,0.9999689
1067,0,cat,0.9999627
1068,0,cat,0.9890149
1069,1,dog,0.98575586
1070,0,cat,0.9999939
1071,1,dog,0.9994752
1072,0,cat,0.5040926
1073,1,dog,0.99996626
1074,1,dog,0.5554062
1075,0,cat,0.99858546
1076,1,dog,0.831312
